T5,T5_units,P5,P5_units,composition,phi,tau,tau_units,ignition_type,ignition_target,ignition_amount,ignition_units,filename
1146,K,1.94,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,626.0,us,d/dt max,OHEX;,,,x10001065.xml
1074,K,1.94,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,855.0,us,d/dt max,OHEX;,,,x10001065.xml
1017,K,1.94,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1461.0,us,d/dt max,OHEX;,,,x10001065.xml
1442,K,12.2,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,31.0,us,d/dt max,OHEX;,,,x10001066.xml
1391,K,11.9,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,39.0,us,d/dt max,OHEX;,,,x10001066.xml
1333,K,12.1,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,44.0,us,d/dt max,OHEX;,,,x10001066.xml
1297,K,12.1,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,60.0,us,d/dt max,OHEX;,,,x10001066.xml
1258,K,12.0,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,85.0,us,d/dt max,OHEX;,,,x10001066.xml
1208,K,12.6,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,144.0,us,d/dt max,OHEX;,,,x10001066.xml
1184,K,12.6,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,200.0,us,d/dt max,OHEX;,,,x10001066.xml
1170,K,12.7,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,232.0,us,d/dt max,OHEX;,,,x10001066.xml
1137,K,12.6,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,414.0,us,d/dt max,OHEX;,,,x10001066.xml
1126,K,13.3,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,654.0,us,d/dt max,OHEX;,,,x10001066.xml
1106,K,12.6,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1097.0,us,d/dt max,OHEX;,,,x10001066.xml
1100,K,12.7,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1397.0,us,d/dt max,OHEX;,,,x10001066.xml
1092,K,12.6,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1868.0,us,d/dt max,OHEX;,,,x10001066.xml
1300,K,30.6,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,58.0,us,d/dt max,OHEX;,,,x10001067.xml
1259,K,31.3,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,104.0,us,d/dt max,OHEX;,,,x10001067.xml
1245,K,31.4,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,132.0,us,d/dt max,OHEX;,,,x10001067.xml
1209,K,31.4,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,388.0,us,d/dt max,OHEX;,,,x10001067.xml
1181,K,32.4,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,904.0,us,d/dt max,OHEX;,,,x10001067.xml
1169,K,32.2,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1116.0,us,d/dt max,OHEX;,,,x10001067.xml
1163,K,32.0,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1233.0,us,d/dt max,OHEX;,,,x10001067.xml
1143,K,32.0,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,1614.0,us,d/dt max,OHEX;,,,x10001067.xml
1923,K,1.37,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,78.0,us,d/dt max,OHEX;,,,x10001068.xml
1735,K,1.42,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,108.0,us,d/dt max,OHEX;,,,x10001068.xml
1494,K,1.5,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,193.0,us,d/dt max,OHEX;,,,x10001068.xml
1361,K,1.62,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,268.0,us,d/dt max,OHEX;,,,x10001068.xml
1256,K,1.7,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,457.0,us,d/dt max,OHEX;,,,x10001068.xml
1133,K,1.79,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,784.0,us,d/dt max,OHEX;,,,x10001068.xml
1093,K,1.9,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,1039.0,us,d/dt max,OHEX;,,,x10001068.xml
1057,K,1.9,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,1230.0,us,d/dt max,OHEX;,,,x10001068.xml
1388,K,12.3,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,54.0,us,d/dt max,OHEX;,,,x10001069.xml
1317,K,11.8,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,79.0,us,d/dt max,OHEX;,,,x10001069.xml
1257,K,11.8,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,96.0,us,d/dt max,OHEX;,,,x10001069.xml
1217,K,12.2,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,121.0,us,d/dt max,OHEX;,,,x10001069.xml
1191,K,12.6,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,230.0,us,d/dt max,OHEX;,,,x10001069.xml
1161,K,13.0,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,389.0,us,d/dt max,OHEX;,,,x10001069.xml
1117,K,12.9,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,1150.0,us,d/dt max,OHEX;,,,x10001069.xml
1097,K,12.5,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,1722.0,us,d/dt max,OHEX;,,,x10001069.xml
1320,K,30.3,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,58.0,us,d/dt max,OHEX;,,,x10001070.xml
1288,K,30.5,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,90.0,us,d/dt max,OHEX;,,,x10001070.xml
1259,K,31.2,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,133.0,us,d/dt max,OHEX;,,,x10001070.xml
1218,K,31.7,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,412.0,us,d/dt max,OHEX;,,,x10001070.xml
1184,K,32.2,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,903.0,us,d/dt max,OHEX;,,,x10001070.xml
1179,K,32.1,atm,"H2:0.002, CO:0.008, O2:0.01, Ar:0.98",0.5,890.0,us,d/dt max,OHEX;,,,x10001070.xml
1991,K,1.47,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,77.0,us,d/dt max,OHEX;,,,x10001071.xml
1787,K,1.5,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,103.0,us,d/dt max,OHEX;,,,x10001071.xml
1730,K,1.41,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,149.0,us,d/dt max,OHEX;,,,x10001071.xml
1657,K,1.57,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,150.0,us,d/dt max,OHEX;,,,x10001071.xml
1526,K,1.56,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,226.0,us,d/dt max,OHEX;,,,x10001071.xml
1434,K,1.59,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,297.0,us,d/dt max,OHEX;,,,x10001071.xml
1391,K,1.7,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,336.0,us,d/dt max,OHEX;,,,x10001071.xml
1313,K,1.53,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,522.0,us,d/dt max,OHEX;,,,x10001071.xml
1220,K,1.63,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,666.0,us,d/dt max,OHEX;,,,x10001071.xml
1201,K,1.8,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,731.0,us,d/dt max,OHEX;,,,x10001071.xml
1154,K,1.76,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,835.0,us,d/dt max,OHEX;,,,x10001071.xml
1126,K,1.97,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,893.0,us,d/dt max,OHEX;,,,x10001071.xml
1109,K,1.96,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,1110.0,us,d/dt max,OHEX;,,,x10001071.xml
1082,K,1.77,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,1265.0,us,d/dt max,OHEX;,,,x10001071.xml
1026,K,1.69,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,1713.0,us,d/dt max,OHEX;,,,x10001071.xml
1388,K,11.0,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,82.0,us,d/dt max,OHEX;,,,x10001072.xml
1381,K,11.5,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,87.0,us,d/dt max,OHEX;,,,x10001072.xml
1306,K,11.7,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,120.0,us,d/dt max,OHEX;,,,x10001072.xml
1270,K,11.9,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,143.0,us,d/dt max,OHEX;,,,x10001072.xml
1229,K,12.0,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,191.0,us,d/dt max,OHEX;,,,x10001072.xml
1181,K,12.0,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,372.0,us,d/dt max,OHEX;,,,x10001072.xml
1145,K,12.1,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,576.0,us,d/dt max,OHEX;,,,x10001072.xml
1136,K,12.4,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,627.0,us,d/dt max,OHEX;,,,x10001072.xml
1116,K,13.0,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,1439.0,us,d/dt max,OHEX;,,,x10001072.xml
1329,K,30.3,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,77.0,us,d/dt max,OHEX;,,,x10001073.xml
1301,K,30.2,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,99.0,us,d/dt max,OHEX;,,,x10001073.xml
1258,K,30.9,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,180.0,us,d/dt max,OHEX;,,,x10001073.xml
1227,K,31.8,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,362.0,us,d/dt max,OHEX;,,,x10001073.xml
1191,K,31.9,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,989.0,us,d/dt max,OHEX;,,,x10001073.xml
1161,K,32.3,atm,"H2:0.001, CO:0.009, O2:0.01, Ar:0.98",0.4999999999999999,1498.0,us,d/dt max,OHEX;,,,x10001073.xml
902,K,1.82,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,6296.0,us,d/dt max,OHEX;,,,x10001074.xml
911,K,1.7,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,3966.0,us,d/dt max,OHEX;,,,x10001074.xml
933,K,1.86,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,2312.0,us,d/dt max,OHEX;,,,x10001074.xml
945,K,1.87,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,2097.0,us,d/dt max,OHEX;,,,x10001074.xml
964,K,1.88,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,1227.0,us,d/dt max,OHEX;,,,x10001074.xml
979,K,1.74,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,1007.0,us,d/dt max,OHEX;,,,x10001074.xml
985,K,1.86,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,835.0,us,d/dt max,OHEX;,,,x10001074.xml
1025,K,1.7,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,491.0,us,d/dt max,OHEX;,,,x10001074.xml
1035,K,1.75,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,496.0,us,d/dt max,OHEX;,,,x10001074.xml
1050,K,1.74,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,428.0,us,d/dt max,OHEX;,,,x10001074.xml
1108,K,1.83,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,314.0,us,d/dt max,OHEX;,,,x10001074.xml
1109,K,1.82,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,281.0,us,d/dt max,OHEX;,,,x10001074.xml
1141,K,1.73,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,246.0,us,d/dt max,OHEX;,,,x10001074.xml
1161,K,1.5,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,213.0,us,d/dt max,OHEX;,,,x10001074.xml
1005,K,9.54,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,3804.0,us,d/dt max,OHEX;,,,x10001075.xml
1021,K,9.98,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,2574.0,us,d/dt max,OHEX;,,,x10001075.xml
1046,K,9.63,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,1434.0,us,d/dt max,OHEX;,,,x10001075.xml
1062,K,9.24,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,1023.0,us,d/dt max,OHEX;,,,x10001075.xml
1089,K,9.32,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,495.0,us,d/dt max,OHEX;,,,x10001075.xml
1102,K,9.64,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,248.0,us,d/dt max,OHEX;,,,x10001075.xml
1117,K,9.31,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,170.0,us,d/dt max,OHEX;,,,x10001075.xml
1165,K,9.59,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,87.0,us,d/dt max,OHEX;,,,x10001075.xml
1174,K,9.45,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,74.0,us,d/dt max,OHEX;,,,x10001075.xml
1179,K,9.1,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,69.0,us,d/dt max,OHEX;,,,x10001075.xml
1264,K,9.13,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,33.0,us,d/dt max,OHEX;,,,x10001075.xml
1024,K,17.24,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,4697.0,us,d/dt max,OHEX;,,,x10001076.xml
1035,K,20.36,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,3079.0,us,d/dt max,OHEX;,,,x10001076.xml
1039,K,19.96,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,2126.0,us,d/dt max,OHEX;,,,x10001076.xml
1097,K,20.3,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,980.0,us,d/dt max,OHEX;,,,x10001076.xml
1127,K,20.15,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,568.0,us,d/dt max,OHEX;,,,x10001076.xml
1141,K,20.02,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,366.0,us,d/dt max,OHEX;,,,x10001076.xml
1153,K,20.21,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,242.0,us,d/dt max,OHEX;,,,x10001076.xml
1156,K,19.59,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,198.0,us,d/dt max,OHEX;,,,x10001076.xml
1183,K,19.49,atm,"H2:0.028, CO:0.012, O2:0.02, Ar:0.94",1.0,97.0,us,d/dt max,OHEX;,,,x10001076.xml
896,K,1.95,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,4742.0,us,d/dt max,OHEX;,,,x10001077.xml
903,K,1.92,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,4060.0,us,d/dt max,OHEX;,,,x10001077.xml
908,K,1.95,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,3133.0,us,d/dt max,OHEX;,,,x10001077.xml
923,K,1.75,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,2521.0,us,d/dt max,OHEX;,,,x10001077.xml
954,K,1.84,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,1422.0,us,d/dt max,OHEX;,,,x10001077.xml
1011,K,1.73,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,678.0,us,d/dt max,OHEX;,,,x10001077.xml
1026,K,1.89,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,682.0,us,d/dt max,OHEX;,,,x10001077.xml
1061,K,1.87,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,437.0,us,d/dt max,OHEX;,,,x10001077.xml
1101,K,1.93,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,383.0,us,d/dt max,OHEX;,,,x10001077.xml
1151,K,1.82,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,300.0,us,d/dt max,OHEX;,,,x10001077.xml
1201,K,1.91,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,219.0,us,d/dt max,OHEX;,,,x10001077.xml
1012,K,8.54,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,3090.0,us,d/dt max,OHEX;,,,x10001078.xml
1012,K,9.69,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,3386.0,us,d/dt max,OHEX;,,,x10001078.xml
1028,K,9.61,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,1979.0,us,d/dt max,OHEX;,,,x10001078.xml
1048,K,9.84,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,1282.0,us,d/dt max,OHEX;,,,x10001078.xml
1055,K,9.93,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,1083.0,us,d/dt max,OHEX;,,,x10001078.xml
1087,K,10.01,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,471.0,us,d/dt max,OHEX;,,,x10001078.xml
1100,K,9.57,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,365.0,us,d/dt max,OHEX;,,,x10001078.xml
1114,K,9.95,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,240.0,us,d/dt max,OHEX;,,,x10001078.xml
1154,K,10.21,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,125.0,us,d/dt max,OHEX;,,,x10001078.xml
1167,K,10.09,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,96.0,us,d/dt max,OHEX;,,,x10001078.xml
1203,K,9.94,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,67.0,us,d/dt max,OHEX;,,,x10001078.xml
1049,K,19.86,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,3370.0,us,d/dt max,OHEX;,,,x10001079.xml
1065,K,19.24,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,2466.0,us,d/dt max,OHEX;,,,x10001079.xml
1102,K,19.76,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,1350.0,us,d/dt max,OHEX;,,,x10001079.xml
1134,K,19.8,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,441.0,us,d/dt max,OHEX;,,,x10001079.xml
1190,K,20.49,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,96.0,us,d/dt max,OHEX;,,,x10001079.xml
1234,K,20.19,atm,"H2:0.0132, CO:0.0268, O2:0.02, Ar:0.94",1.0,43.0,us,d/dt max,OHEX;,,,x10001079.xml
916,K,1.88,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,3123.0,us,d/dt max,OHEX;,,,x10001080.xml
920,K,1.88,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,3166.0,us,d/dt max,OHEX;,,,x10001080.xml
959,K,1.89,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,1652.0,us,d/dt max,OHEX;,,,x10001080.xml
968,K,1.81,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,1205.0,us,d/dt max,OHEX;,,,x10001080.xml
968,K,1.96,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,1390.0,us,d/dt max,OHEX;,,,x10001080.xml
1005,K,1.91,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,874.0,us,d/dt max,OHEX;,,,x10001080.xml
1037,K,1.91,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,679.0,us,d/dt max,OHEX;,,,x10001080.xml
1064,K,1.79,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,523.0,us,d/dt max,OHEX;,,,x10001080.xml
1100,K,1.97,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,390.0,us,d/dt max,OHEX;,,,x10001080.xml
1118,K,1.82,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,376.0,us,d/dt max,OHEX;,,,x10001080.xml
1200,K,1.81,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,253.0,us,d/dt max,OHEX;,,,x10001080.xml
1016,K,10.09,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,3530.0,us,d/dt max,OHEX;,,,x10001081.xml
1027,K,10.22,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,3022.0,us,d/dt max,OHEX;,,,x10001081.xml
1036,K,8.17,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,2212.0,us,d/dt max,OHEX;,,,x10001081.xml
1056,K,9.75,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,1777.0,us,d/dt max,OHEX;,,,x10001081.xml
1082,K,10.02,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,868.0,us,d/dt max,OHEX;,,,x10001081.xml
1102,K,9.63,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,500.0,us,d/dt max,OHEX;,,,x10001081.xml
1121,K,9.65,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,258.0,us,d/dt max,OHEX;,,,x10001081.xml
1165,K,9.79,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,111.0,us,d/dt max,OHEX;,,,x10001081.xml
1206,K,9.72,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,72.0,us,d/dt max,OHEX;,,,x10001081.xml
1258,K,9.76,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,51.0,us,d/dt max,OHEX;,,,x10001081.xml
1051,K,19.26,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,3141.0,us,d/dt max,OHEX;,,,x10001082.xml
1068,K,20.28,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,2645.0,us,d/dt max,OHEX;,,,x10001082.xml
1104,K,20.22,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,1115.0,us,d/dt max,OHEX;,,,x10001082.xml
1108,K,19.49,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,996.0,us,d/dt max,OHEX;,,,x10001082.xml
1127,K,19.66,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,641.0,us,d/dt max,OHEX;,,,x10001082.xml
1151,K,20.01,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,256.0,us,d/dt max,OHEX;,,,x10001082.xml
1186,K,19.84,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,120.0,us,d/dt max,OHEX;,,,x10001082.xml
1189,K,20.48,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,130.0,us,d/dt max,OHEX;,,,x10001082.xml
1239,K,20.19,atm,"H2:0.01556, CO:0.01556, O2:0.01556, CO2:0.01333, Ar:0.94",1.0,47.0,us,d/dt max,OHEX;,,,x10001082.xml
925,K,1.84,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,3577.0,us,d/dt max,OHEX;,,,x10001083.xml
928,K,1.86,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,3489.0,us,d/dt max,OHEX;,,,x10001083.xml
956,K,1.98,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,2594.0,us,d/dt max,OHEX;,,,x10001083.xml
958,K,1.79,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,2589.0,us,d/dt max,OHEX;,,,x10001083.xml
961,K,1.81,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,2453.0,us,d/dt max,OHEX;,,,x10001083.xml
997,K,1.78,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,1575.0,us,d/dt max,OHEX;,,,x10001083.xml
1041,K,1.79,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,1069.0,us,d/dt max,OHEX;,,,x10001083.xml
1042,K,1.91,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,1111.0,us,d/dt max,OHEX;,,,x10001083.xml
1089,K,1.98,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,725.0,us,d/dt max,OHEX;,,,x10001083.xml
1117,K,1.98,atm,"H2:0.00545, CO:0.01537, O2:0.01041, N2:0.02876, Ar:0.94",0.9999999999999998,612.0,us,d/dt max,OHEX;,,,x10001083.xml
